timestamp,uptime_min,interval_s,rtcm_frame_rate_fps,valid_frames_interval,parsed_frames_interval,bad_crc_interval,crc_error_percent_interval,message_types_interval,serial_input_Bps,client_output_Bps,client_count,peak_client_count,total_valid_frames,total_bad_crc,total_client_bytes,station,svin
2026-07-08 09:56:15,8.989,1.000,10.000,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3595.9,1433.9,1,1,5104,27,125711,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:56:16,9.006,1.010,9.897,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3558.9,1419.2,1,1,5114,27,127145,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:56:17,9.026,1.188,8.417,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3037.9,1207.1,1,1,5124,27,128579,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:56:18,9.043,1.009,9.909,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3576.3,1421.0,1,1,5134,27,130013,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:56:20,9.061,1.110,14.415,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4174.0,2148.7,1,1,5150,27,132398,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:56:21,9.079,1.076,12.087,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4307.6,1759.1,1,1,5163,27,134290,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:56:22,9.099,1.198,9.184,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4316.4,1218.1,1,1,5174,27,135749,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:56:23,9.118,1.171,8.541,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3105.4,1258.9,1,1,5184,27,137223,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:24,9.135,1.021,8.814,9,9,0,0.000,"1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3560.7,1419.0,1,1,5193,27,138672,RTCM1005 age=1.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:25,9.155,1.181,6.775,8,9,1,11.111,"1005:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3079.4,1001.9,1,1,5201,28,139855,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:56:26,9.172,1.015,9.853,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3595.2,1452.3,1,1,5211,28,141329,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:56:27,9.192,1.199,8.338,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3042.6,1229.0,1,1,5221,28,142803,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:56:28,9.209,1.007,9.932,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3611.4,1464.0,1,1,5231,28,144277,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:56:30,9.228,1.132,14.134,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4118.2,2177.5,1,1,5247,28,146742,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:56:31,9.244,1.003,9.973,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3628.2,1470.0,1,1,5257,28,148216,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:56:32,9.262,1.047,12.414,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4471.8,1844.9,1,1,5270,28,150148,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:56:33,9.282,1.198,9.180,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4351.5,1217.7,1,1,5281,28,151607,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:56:34,9.299,1.041,9.605,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3441.4,1339.9,1,1,5291,28,153002,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:56:35,9.319,1.193,8.379,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3002.2,1168.9,1,1,5301,28,154397,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:36,9.339,1.175,8.513,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3039.0,1187.5,1,1,5311,28,155792,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:56:37,9.359,1.193,8.385,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2982.7,1169.8,1,1,5321,28,157187,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:56:39,9.378,1.152,13.891,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",3956.4,2002.9,1,1,5337,28,159494,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:56:40,9.395,1.059,12.282,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4305.1,1750.6,1,1,5350,28,161347,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:56:41,9.415,1.187,9.268,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4253.3,1196.4,1,1,5361,28,162767,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:56:42,9.432,1.021,9.795,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3490.9,1366.4,1,1,5371,28,164162,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:56:43,9.452,1.191,8.397,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2992.6,1171.3,1,1,5381,28,165557,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:44,9.469,1.033,9.677,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3461.4,1349.9,1,1,5391,28,166952,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:45,9.489,1.194,8.373,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2996.7,1168.0,1,1,5401,28,168347,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:56:46,9.509,1.195,8.366,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2994.3,1167.1,1,1,5411,28,169742,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:56:47,9.526,1.006,9.943,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3558.5,1387.0,1,1,5421,28,171137,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:56:48,9.543,1.006,9.945,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3585.3,1387.4,1,1,5431,28,172532,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:56:50,9.561,1.105,14.477,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4176.5,2087.3,1,1,5447,28,174839,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:56:51,9.578,1.049,12.397,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4414.3,1767.1,1,1,5460,28,176692,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:56:52,9.595,1.003,9.971,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3594.4,1390.9,1,1,5470,28,178087,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:56:53,9.615,1.198,9.180,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4307.8,1185.0,1,1,5481,28,179507,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:56:54,9.632,1.010,9.899,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3568.5,1380.9,1,1,5491,28,180902,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:56:55,9.652,1.196,8.360,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2998.8,1166.2,1,1,5501,28,182297,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:56,9.669,1.003,9.967,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3549.3,1390.4,1,1,5511,28,183692,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:57,9.685,1.001,9.989,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3570.1,1393.5,1,1,5521,28,185087,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:58,9.702,1.005,9.955,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3557.9,1388.7,1,1,5531,28,186482,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:56:59,9.722,1.184,8.448,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3019.3,1178.5,1,1,5541,28,187877,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:57:00,9.739,1.012,9.879,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3530.9,1378.2,1,1,5551,28,189272,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:57:01,9.759,1.196,8.361,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",2988.4,1166.4,1,1,5561,28,190667,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:57:02,9.775,1.002,9.980,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3566.7,1392.2,1,1,5571,28,192062,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:57:04,9.794,1.139,14.045,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4036.1,2025.0,1,1,5587,28,194369,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:05,9.811,1.003,9.973,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3564.4,1391.3,1,1,5597,28,195764,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:57:06,9.829,1.054,12.330,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4373.3,1757.5,1,1,5610,28,197617,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:07,9.849,1.195,9.204,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4316.5,1188.1,1,1,5621,28,199037,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:57:08,9.865,1.003,9.969,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3608.7,1390.6,1,1,5631,28,200432,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:57:09,9.885,1.197,8.352,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3056.1,1197.7,1,1,5641,28,201866,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:57:10,9.902,1.008,9.922,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3597.8,1422.9,1,1,5651,28,203300,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:57:11,9.922,1.195,8.370,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3034.8,1200.2,1,1,5661,28,204734,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:57:12,9.939,1.017,9.835,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3566.3,1410.4,1,1,5671,28,206168,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:57:13,9.959,1.191,8.395,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3077.7,1237.5,1,1,5681,28,207642,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:57:14,9.975,1.006,9.942,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3644.9,1465.5,1,1,5691,28,209116,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:57:16,9.994,1.131,7.957,9,10,1,10.000,"1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4153.8,1281.1,1,1,5700,29,210565,RTCM1005 age=1.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:57:17,10.011,1.005,6.962,7,8,1,12.500,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1",3664.1,1010.5,1,1,5707,30,211581,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:18,10.029,1.048,12.402,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4491.3,1804.9,1,1,5720,30,213473,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:19,10.048,1.190,9.246,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4382.5,1226.3,1,1,5731,30,214932,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:57:20,10.065,1.013,9.871,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3609.7,1415.4,1,1,5741,30,216366,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:57:21,10.085,1.194,8.376,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3063.1,1201.1,1,1,5751,30,217800,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:57:22,10.102,1.006,9.938,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3634.5,1425.2,1,1,5761,30,219234,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:57:23,10.122,1.197,8.357,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3023.7,1165.9,1,1,5771,30,220629,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:57:24,10.139,1.020,9.809,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3548.7,1368.3,1,1,5781,30,222024,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:57:25,10.158,1.178,8.491,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3072.2,1184.5,1,1,5791,30,223419,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:57:26,10.175,1.014,9.864,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3568.6,1376.0,1,1,5801,30,224814,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:57:28,10.194,1.140,14.041,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4107.9,2093.0,1,1,5817,30,227199,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:29,10.211,1.002,9.985,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3651.4,1431.8,1,1,5827,30,228633,RTCM1005 age=0.7s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.7s
2026-07-08 09:57:30,10.229,1.053,12.349,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4446.4,1797.2,1,1,5840,30,230525,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:31,10.248,1.190,9.247,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4405.0,1226.5,1,1,5851,30,231984,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:57:32,10.265,1.020,9.803,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3559.5,1405.8,1,1,5861,30,233418,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:57:33,10.285,1.195,8.371,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3037.8,1200.4,1,1,5871,30,234852,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
2026-07-08 09:57:34,10.305,1.196,8.365,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3048.1,1199.5,1,1,5881,30,236286,RTCM1005 age=0.4s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.4s
2026-07-08 09:57:35,10.325,1.186,8.431,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3044.5,1209.0,1,1,5891,30,237720,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:57:36,10.342,1.018,9.821,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3533.6,1408.3,1,1,5901,30,239154,RTCM1005 age=0.6s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.6s
2026-07-08 09:57:38,10.361,1.141,14.017,16,16,0,0.000,"1005:1, 1074:2, 1077:2, 1084:2, 1087:2, 1094:2, 1097:2, 1124:1, 1127:1, 1230:1",4050.9,2089.4,1,1,5917,30,241539,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:39,10.379,1.050,12.386,13,13,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:2, 1127:2, 1230:2",4420.0,1802.7,1,1,5930,30,243431,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:40,10.395,1.012,9.882,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3572.2,1417.0,1,1,5940,30,244865,RTCM1005 age=0.8s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.8s
2026-07-08 09:57:41,10.415,1.197,9.191,11,11,0,0.000,"1005:2, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",4302.4,1219.1,1,1,5951,30,246324,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:57:42,10.432,1.009,9.909,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3545.3,1420.9,1,1,5961,30,247758,RTCM1005 age=0.0s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.0s
2026-07-08 09:57:43,10.452,1.182,8.461,10,10,0,0.000,"1005:1, 1074:1, 1077:1, 1084:1, 1087:1, 1094:1, 1097:1, 1124:1, 1127:1, 1230:1",3027.2,1213.2,1,1,5971,30,249192,RTCM1005 age=0.2s,DONE dur=1145s obs=1122 acc=0.9994m valid=1 active=0 age=0.2s
